name,year,team,games_played,ftm,fta,tpa
Steven Adams,2017,Los Angeles Lakers (LAL),65,25,46,150
Steven Adams,2016,Los Angeles Lakers (LAL),69,30,50,133
Steven Adams,2015,Los Angeles Lakers (LAL),72,87,150,170
Steven Adams,2014,Los Angeles Lakers (LAL),46,19,42,54
Steven Adams,2013,Los Angeles Lakers (LAL),30,42,67,90
Steven Adams,2012,Los Angeles Lakers (LAL),38,60,93,50
Steven Adams,2011,Los Angeles Lakers (LAL),53,108,181,42
Steven Adams,2010,Los Angeles Lakers (LAL),68,75,132,43
Steven Adams,2009,Los Angeles Lakers (LAL),81,175,282,80
Steven Adams,2008,Los Angeles Lakers (LAL),80,172,268,48
Steven Adams,2007,Los Angeles Lakers (LAL),77,107,175,19
Steven Adams,2006,Los Angeles Lakers (LAL),78,119,184,29
Steven Adams,2019,Oklahoma City Thunder (OKC),3,0,0,0
Steven Adams,2019,Orlando Magic (ORL),63,136,161,454
Steven Adams,2018,Orlando Magic (ORL),81,126,144,566
Steven Adams,2017,Orlando Magic (ORL),24,27,36,93
Steven Adams,2016,Orlando Magic (ORL),24,23,27,135
Steven Adams,2015,Orlando Magic (ORL),73,49,62,339
Steven Adams,2014,Orlando Magic (ORL),82,44,56,390
Steven Adams,2013,Orlando Magic (ORL),81,82,98,408
Steven Adams,2012,Orlando Magic (ORL),73,30,42,196
Steven Adams,2019,Detroit Pistons (DET),50,121,139,147
Steven Adams,2018,Detroit Pistons (DET),51,137,160,146
Steven Adams,2017,Detroit Pistons (DET),9,5,5,6
Steven Adams,2016,Detroit Pistons (DET),64,221,253,60
Steven Adams,2015,Detroit Pistons (DET),66,142,179,150
Steven Adams,2014,Detroit Pistons (DET),51,152,187,271
Steven Adams,2013,Detroit Pistons (DET),10,27,32,47
Steven Adams,2011,Detroit Pistons (DET),39,194,239,173
Steven Adams,2010,Detroit Pistons (DET),81,476,555,385
Steven Adams,2009,Detroit Pistons (DET),78,259,338,60
Steven Adams,2008,Detroit Pistons (DET),81,197,250,72
Steven Adams,2019,Charlotte Hornets (CHA),63,166,190,423
Steven Adams,2018,Charlotte Hornets (CHA),79,73,93,337
Steven Adams,2017,Charlotte Hornets (CHA),80,115,149,402
Steven Adams,2016,Charlotte Hornets (CHA),74,51,66,179
Steven Adams,2015,Charlotte Hornets (CHA),39,8,10,27
Steven Adams,2019,Minnesota Timberwolves (MIN),12,48,55,110
Steven Adams,2018,Minnesota Timberwolves (MIN),81,160,205,635
Steven Adams,2017,Minnesota Timberwolves (MIN),48,97,131,278
Steven Adams,2016,Minnesota Timberwolves (MIN),63,147,188,384
Steven Adams,2015,Minnesota Timberwolves (MIN),80,140,190,370
Steven Adams,2019,Phoenix Suns (PHX),57,174,204,188
Steven Adams,2018,Phoenix Suns (PHX),68,195,228,254
Steven Adams,2017,Phoenix Suns (PHX),77,220,254,273
Steven Adams,2016,Phoenix Suns (PHX),75,254,285,196
Steven Adams,2015,Phoenix Suns (PHX),76,266,314,190
Steven Adams,2014,Phoenix Suns (PHX),22,57,71,51
Steven Adams,2013,Phoenix Suns (PHX),82,227,283,133
Steven Adams,2012,Phoenix Suns (PHX),57,211,264,92
Steven Adams,2011,Phoenix Suns (PHX),41,126,157,94
Steven Adams,2019,Philadelphia 76ers (PHI),12,9,9,21
Steven Adams,2018,Philadelphia 76ers (PHI),47,32,40,62
Steven Adams,2017,Philadelphia 76ers (PHI),23,9,11,34
Steven Adams,2016,Philadelphia 76ers (PHI),69,54,76,125
Steven Adams,2015,Philadelphia 76ers (PHI),45,27,39,37
Steven Adams,2014,Philadelphia 76ers (PHI),10,4,8,13
Steven Adams,2019,Indiana Pacers (IND),62,214,296,67
Steven Adams,2018,Indiana Pacers (IND),74,208,291,17
Steven Adams,2017,Indiana Pacers (IND),74,168,224,37
Steven Adams,2016,Indiana Pacers (IND),81,44,67,159
Steven Adams,2019,San Antonio Spurs (SAS),1,0,0,2
Steven Adams,2019,Phoenix Suns (PHX),58,79,95,214
Steven Adams,2018,Phoenix Suns (PHX),68,105,120,253
Steven Adams,2017,Phoenix Suns (PHX),78,178,207,399
Steven Adams,2016,Phoenix Suns (PHX),81,172,220,341
Steven Adams,2019,Chicago Bulls (CHI),65,106,121,199
Steven Adams,2018,Chicago Bulls (CHI),80,131,160,162
Steven Adams,2017,Chicago Bulls (CHI),73,75,96,101
Steven Adams,2016,Chicago Bulls (CHI),57,23,33,37
Steven Adams,2019,Oklahoma City Thunder (OKC),63,193,230,320
Steven Adams,2018,Oklahoma City Thunder (OKC),79,186,227,364
Steven Adams,2017,Oklahoma City Thunder (OKC),67,225,265,262
Steven Adams,2016,Oklahoma City Thunder (OKC),79,218,255,294
Steven Adams,2015,Oklahoma City Thunder (OKC),80,144,182,239
Steven Adams,2014,Oklahoma City Thunder (OKC),77,148,179,148
Steven Adams,2013,Oklahoma City Thunder (OKC),49,29,43,42
Steven Adams,2019,Philadelphia 76ers (PHI),63,25,30,204
Steven Adams,2018,Philadelphia 76ers (PHI),27,10,15,119
Steven Adams,2017,Philadelphia 76ers (PHI),76,50,76,163
Steven Adams,2016,Philadelphia 76ers (PHI),18,7,8,27
Steven Adams,2015,Philadelphia 76ers (PHI),75,50,63,158
Steven Adams,2014,Philadelphia 76ers (PHI),68,61,77,192
Steven Adams,2013,Philadelphia 76ers (PHI),80,103,132,200
Steven Adams,2012,Philadelphia 76ers (PHI),40,43,56,1
Steven Adams,2019,Indiana Pacers (IND),26,11,20,13
Steven Adams,2018,Indiana Pacers (IND),4,17,21,14
Steven Adams,2017,Indiana Pacers (IND),22,10,16,10
Steven Adams,2015,Indiana Pacers (IND),26,18,25,29
Steven Adams,2014,Indiana Pacers (IND),74,63,94,127
Steven Adams,2019,Cleveland Cavaliers (CLE),65,226,267,255
Steven Adams,2018,Cleveland Cavaliers (CLE),82,214,255,296
Steven Adams,2019,Los Angeles Clippers (LAC),47,57,63,268
Steven Adams,2018,Los Angeles Clippers (LAC),25,31,39,151
Steven Adams,2019,Washington Wizards (WAS),27,9,13,47
Steven Adams,2019,Philadelphia 76ers (PHI),2,0,0,3
Steven Adams,2019,Miami Heat (MIA),41,34,49,2
Steven Adams,2019,Philadelphia 76ers (PHI),54,178,284,6
Steven Adams,2018,Philadelphia 76ers (PHI),79,257,428,6
Steven Adams,2017,Philadelphia 76ers (PHI),81,191,341,11
Steven Adams,2019,Houston Rockets (HOU),41,3,8,54
Steven Adams,2018,Houston Rockets (HOU),50,14,22,78
Steven Adams,2017,Houston Rockets (HOU),38,44,54,84
Steven Adams,2016,Houston Rockets (HOU),62,55,75,120
Steven Adams,2015,Houston Rockets (HOU),75,62,99,123
Steven Adams,2014,Houston Rockets (HOU),52,45,58,78
Steven Adams,2013,Houston Rockets (HOU),61,53,69,152
Steven Adams,2012,Houston Rockets (HOU),81,57,69,258
Steven Adams,2011,Houston Rockets (HOU),42,38,43,71
Steven Adams,2010,Houston Rockets (HOU),79,59,79,102
Steven Adams,2009,Houston Rockets (HOU),82,60,89,131
Steven Adams,2008,Houston Rockets (HOU),23,40,48,37
Steven Adams,2007,Houston Rockets (HOU),69,75,104,88
Steven Adams,2006,Houston Rockets (HOU),71,23,45,42
Steven Adams,2018,Charlotte Hornets (CHA),1,0,0,0
Steven Adams,2017,Charlotte Hornets (CHA),32,25,25,39
Steven Adams,2019,Portland Trail Blazers (POR),65,76,92,219
Steven Adams,2018,Portland Trail Blazers (POR),20,9,16,29
Steven Adams,2019,Boston Celtics (BOS),53,106,127,368
Steven Adams,2018,Boston Celtics (BOS),80,104,129,346
Steven Adams,2017,Boston Celtics (BOS),54,97,133,249
Steven Adams,2016,Boston Celtics (BOS),79,203,250,332
Steven Adams,2015,Boston Celtics (BOS),61,129,166,241
Steven Adams,2014,Boston Celtics (BOS),67,82,127,272
Steven Adams,2019,Toronto Raptors (TOR),53,220,275,320
Steven Adams,2018,Toronto Raptors (TOR),80,237,302,214
Steven Adams,2017,Toronto Raptors (TOR),81,54,87,132
Steven Adams,2016,Toronto Raptors (TOR),55,22,32,7
Steven Adams,2019,Golden State Warriors (GSW),14,16,19,13
Steven Adams,2019,Washington Wizards (WAS),60,48,70,150
Steven Adams,2018,Washington Wizards (WAS),56,47,62,135
Steven Adams,2017,Washington Wizards (WAS),82,81,116,101
Steven Adams,2016,Washington Wizards (WAS),81,72,102,105
Steven Adams,2015,Washington Wizards (WAS),50,89,133,137
Steven Adams,2014,Washington Wizards (WAS),25,28,48,55
Steven Adams,2013,Washington Wizards (WAS),70,22,39,23
Steven Adams,2012,Washington Wizards (WAS),16,0,0,10
Steven Adams,2011,Washington Wizards (WAS),20,6,8,4
Steven Adams,2010,Washington Wizards (WAS),15,5,11,2
Steven Adams,2019,New York Knicks (NYK),34,27,53,54
Steven Adams,2018,New York Knicks (NYK),21,42,74,83
Steven Adams,2017,New York Knicks (NYK),69,134,193,339
Steven Adams,2019,Philadelphia 76ers (PHI),7,2,4,3
Steven Adams,2018,Philadelphia 76ers (PHI),6,6,8,16
Steven Adams,2019,Detroit Pistons (DET),59,32,32,254
Steven Adams,2018,Detroit Pistons (DET),74,37,42,204
Steven Adams,2017,Detroit Pistons (DET),75,38,48,268
Steven Adams,2016,Detroit Pistons (DET),80,47,58,355
Steven Adams,2015,Detroit Pistons (DET),64,30,33,155
Steven Adams,2014,Detroit Pistons (DET),72,44,55,197
Steven Adams,2013,Detroit Pistons (DET),77,31,41,178
Steven Adams,2018,Charlotte Hornets (CHA),13,4,12,3
Steven Adams,2019,Indiana Pacers (IND),25,10,15,38
Steven Adams,2018,Indiana Pacers (IND),23,15,24,27
Steven Adams,2017,Indiana Pacers (IND),1,0,0,0
Steven Adams,2019,Minnesota Timberwolves (MIN),49,73,92,110
Steven Adams,2018,Minnesota Timberwolves (MIN),46,32,45,128
Steven Adams,2019,Chicago Bulls (CHI),2,1,1,1
Steven Adams,2019,Portland Trail Blazers (POR),20,8,15,2
Steven Adams,2018,Portland Trail Blazers (POR),3,0,2,2
Steven Adams,2017,Portland Trail Blazers (POR),27,12,18,8
Steven Adams,2019,Boston Celtics (BOS),59,225,279,420
Steven Adams,2018,Boston Celtics (BOS),79,195,228,311
Steven Adams,2017,Boston Celtics (BOS),80,213,258,242
Steven Adams,2019,Boston Celtics (BOS),58,81,106,81
Steven Adams,2018,Boston Celtics (BOS),66,56,76,67
Steven Adams,2017,Boston Celtics (BOS),63,61,81,58
Steven Adams,2019,Atlanta Hawks (ATL),25,47,53,30
Steven Adams,2018,Atlanta Hawks (ATL),42,123,153,105
Steven Adams,2017,Atlanta Hawks (ATL),70,202,239,228
Steven Adams,2016,Atlanta Hawks (ATL),82,360,415,252
Steven Adams,2015,Atlanta Hawks (ATL),79,261,312,274
Steven Adams,2014,Atlanta Hawks (ATL),73,275,319,207
Steven Adams,2013,Atlanta Hawks (ATL),79,318,376,225
Steven Adams,2012,Atlanta Hawks (ATL),80,199,226,248
Steven Adams,2011,Atlanta Hawks (ATL),66,140,185,149
Steven Adams,2010,Atlanta Hawks (ATL),70,77,97,48
Steven Adams,2009,Atlanta Hawks (ATL),71,41,49,32
Steven Adams,2019,Detroit Pistons (DET),8,2,4,14
Steven Adams,2018,Detroit Pistons (DET),26,7,11,35
Steven Adams,2018,Golden State Warriors (GSW),78,129,158,599
Steven Adams,2017,Golden State Warriors (GSW),73,82,98,520
Steven Adams,2016,Golden State Warriors (GSW),78,186,218,647
Steven Adams,2015,Golden State Warriors (GSW),80,193,221,650
Steven Adams,2014,Golden State Warriors (GSW),77,225,256,545
Steven Adams,2013,Golden State Warriors (GSW),81,147,185,535
Steven Adams,2012,Golden State Warriors (GSW),82,132,157,526
Steven Adams,2011,Golden State Warriors (GSW),66,79,91,268
Steven Adams,2019,Cleveland Cavaliers (CLE),57,99,161,23
Steven Adams,2018,Cleveland Cavaliers (CLE),43,68,106,0
Steven Adams,2017,Cleveland Cavaliers (CLE),53,43,79,0
Steven Adams,2016,Cleveland Cavaliers (CLE),78,106,213,3
Steven Adams,2015,Cleveland Cavaliers (CLE),82,149,242,0
Steven Adams,2014,Cleveland Cavaliers (CLE),82,159,248,0
Steven Adams,2013,Cleveland Cavaliers (CLE),82,235,339,1
Steven Adams,2012,Cleveland Cavaliers (CLE),82,177,291,3
Steven Adams,2011,Cleveland Cavaliers (CLE),60,106,192,2
Steven Adams,2019,Brooklyn Nets (BKN),55,56,73,346
Steven Adams,2018,Brooklyn Nets (BKN),26,23,31,54
Steven Adams,2017,Brooklyn Nets (BKN),65,60,78,227
Steven Adams,2016,Brooklyn Nets (BKN),65,58,74,220
Steven Adams,2015,Brooklyn Nets (BKN),80,91,125,258
Steven Adams,2014,Brooklyn Nets (BKN),52,35,48,88
Steven Adams,2013,Brooklyn Nets (BKN),75,30,43,29
Steven Adams,2012,Brooklyn Nets (BKN),51,26,37,80
Steven Adams,2010,Brooklyn Nets (BKN),12,7,11,26
Steven Adams,2009,Brooklyn Nets (BKN),13,14,21,23
Steven Adams,2019,Minnesota Timberwolves (MIN),35,180,226,277
Steven Adams,2018,Minnesota Timberwolves (MIN),77,376,450,355
Steven Adams,2017,Minnesota Timberwolves (MIN),82,345,402,285
Steven Adams,2016,Minnesota Timberwolves (MIN),82,356,428,275
Steven Adams,2015,Minnesota Timberwolves (MIN),82,223,275,88
Steven Adams,2019,New York Knicks (NYK),24,34,43,53
Steven Adams,2018,New York Knicks (NYK),64,179,223,132
Steven Adams,2019,Houston Rockets (HOU),64,37,44,257
Steven Adams,2018,Houston Rockets (HOU),82,41,59,387
Steven Adams,2017,Houston Rockets (HOU),82,43,60,310
Steven Adams,2016,Houston Rockets (HOU),24,11,16,60
Steven Adams,2015,Houston Rockets (HOU),82,106,142,206
Steven Adams,2014,Houston Rockets (HOU),78,104,143,252
Steven Adams,2013,Houston Rockets (HOU),81,156,201,191
Steven Adams,2012,Houston Rockets (HOU),79,64,86,70
Steven Adams,2006,Houston Rockets (HOU),17,8,14,0
Steven Adams,2019,Toronto Raptors (TOR),33,7,10,75
Steven Adams,2019,Philadelphia 76ers (PHI),57,25,41,142
Steven Adams,2019,Golden State Warriors (GSW),13,3,5,23
Steven Adams,2019,Utah Jazz (UTA),14,3,5,6
Steven Adams,2019,Minnesota Timberwolves (MIN),19,12,14,5
Steven Adams,2018,Minnesota Timberwolves (MIN),73,75,106,52
Steven Adams,2017,Minnesota Timberwolves (MIN),79,91,107,132
Steven Adams,2016,Minnesota Timberwolves (MIN),65,85,103,118
Steven Adams,2015,Minnesota Timberwolves (MIN),81,148,179,83
Steven Adams,2014,Minnesota Timberwolves (MIN),82,106,141,119
Steven Adams,2013,Minnesota Timberwolves (MIN),27,24,34,24
Steven Adams,2012,Minnesota Timberwolves (MIN),82,154,208,159
Steven Adams,2011,Minnesota Timberwolves (MIN),65,73,108,49
Steven Adams,2010,Minnesota Timberwolves (MIN),78,101,125,44
Steven Adams,2019,Portland Trail Blazers (POR),53,30,36,201
Steven Adams,2018,Portland Trail Blazers (POR),15,3,7,21
Steven Adams,2019,Indiana Pacers (IND),55,108,144,229
Steven Adams,2018,Indiana Pacers (IND),74,148,201,196
Steven Adams,2017,Indiana Pacers (IND),65,160,206,157
Steven Adams,2016,Indiana Pacers (IND),81,245,303,115
Steven Adams,2015,Indiana Pacers (IND),60,88,121,14
Steven Adams,2019,Chicago Bulls (CHI),36,6,8,137
Steven Adams,2017,Chicago Bulls (CHI),77,38,51,370
Steven Adams,2016,Chicago Bulls (CHI),57,14,18,208
Steven Adams,2019,Minnesota Timberwolves (MIN),2,2,2,1
Steven Adams,2018,Minnesota Timberwolves (MIN),17,6,10,1
Steven Adams,2019,Toronto Raptors (TOR),48,140,166,338
Steven Adams,2018,Toronto Raptors (TOR),64,97,115,296
Steven Adams,2017,Toronto Raptors (TOR),76,84,101,261
Steven Adams,2016,Toronto Raptors (TOR),37,18,22,29
Steven Adams,2019,Miami Heat (MIA),6,0,0,16
Steven Adams,2019,Orlando Magic (ORL),54,114,146,249
Steven Adams,2018,Orlando Magic (ORL),80,179,227,231
Steven Adams,2017,Orlando Magic (ORL),57,77,94,204
Steven Adams,2016,Orlando Magic (ORL),75,107,160,75
Steven Adams,2015,Orlando Magic (ORL),65,113,150,9
Steven Adams,2014,Orlando Magic (ORL),74,164,218,6
Steven Adams,2013,Orlando Magic (ORL),57,105,137,0
Steven Adams,2012,Orlando Magic (ORL),77,86,126,3
Steven Adams,2011,Orlando Magic (ORL),51,18,34,8
Steven Adams,2019,Memphis Grizzlies (MEM),62,123,168,79
Steven Adams,2018,Memphis Grizzlies (MEM),19,70,91,18
Steven Adams,2017,Memphis Grizzlies (MEM),77,170,211,74
Steven Adams,2016,Memphis Grizzlies (MEM),80,176,217,2
Steven Adams,2015,Memphis Grizzlies (MEM),60,162,213,0
Steven Adams,2014,Memphis Grizzlies (MEM),80,217,276,1
Steven Adams,2013,Memphis Grizzlies (MEM),81,198,260,1
Steven Adams,2012,Memphis Grizzlies (MEM),62,146,185,0
Steven Adams,2019,Cleveland Cavaliers (CLE),12,0,1,4
Steven Adams,2019,Washington Wizards (WAS),37,67,82,67
Steven Adams,2018,Washington Wizards (WAS),43,43,53,77
Steven Adams,2019,Los Angeles Lakers (LAL),3,0,1,17
Steven Adams,2018,Los Angeles Lakers (LAL),44,22,44,289
Steven Adams,2017,Los Angeles Lakers (LAL),30,51,69,170
Steven Adams,2016,Los Angeles Lakers (LAL),46,82,127,215
Steven Adams,2015,Los Angeles Lakers (LAL),78,112,157,240
Steven Adams,2014,Los Angeles Lakers (LAL),47,70,112,160
Steven Adams,2013,Los Angeles Lakers (LAL),70,161,235,250
Steven Adams,2012,Los Angeles Lakers (LAL),61,159,213,203
Steven Adams,2019,Boston Celtics (BOS),50,195,225,438
Steven Adams,2018,Boston Celtics (BOS),82,380,450,731
Steven Adams,2017,Boston Celtics (BOS),80,363,420,601
Steven Adams,2016,Boston Celtics (BOS),79,304,359,602
Steven Adams,2015,Boston Celtics (BOS),81,371,438,490
Steven Adams,2014,Boston Celtics (BOS),62,234,283,280
Steven Adams,2013,Boston Celtics (BOS),73,282,337,327
Steven Adams,2012,Boston Celtics (BOS),82,296,371,332
Steven Adams,2011,Boston Celtics (BOS),66,168,213,226
Steven Adams,2019,San Antonio Spurs (SAS),53,38,53,71
Steven Adams,2018,San Antonio Spurs (SAS),17,8,10,13
Steven Adams,2018,Washington Wizards (WAS),32,122,175,169
Steven Adams,2017,Washington Wizards (WAS),41,175,241,167
Steven Adams,2016,Washington Wizards (WAS),78,422,527,272
Steven Adams,2015,Washington Wizards (WAS),77,272,344,328
Steven Adams,2014,Washington Wizards (WAS),79,284,362,217
Steven Adams,2013,Washington Wizards (WAS),82,317,394,308
Steven Adams,2012,Washington Wizards (WAS),49,246,306,45
Steven Adams,2011,Washington Wizards (WAS),66,317,402,42
Steven Adams,2010,Washington Wizards (WAS),69,301,393,115
Steven Adams,2019,Boston Celtics (BOS),63,108,116,90
Steven Adams,2018,Boston Celtics (BOS),36,24,28,39
Steven Adams,2019,Charlotte Hornets (CHA),58,88,136,230
Steven Adams,2019,Indiana Pacers (IND),61,151,186,184
Steven Adams,2018,Indiana Pacers (IND),43,101,124,180
Steven Adams,2017,Indiana Pacers (IND),65,193,255,90
Steven Adams,2016,Indiana Pacers (IND),66,119,154,98
Steven Adams,2015,Indiana Pacers (IND),47,45,64,70
Steven Adams,2014,Indiana Pacers (IND),40,14,19,21
Steven Adams,2019,Denver Nuggets (DEN),4,1,2,1
Steven Adams,2018,Denver Nuggets (DEN),68,111,156,137
Steven Adams,2017,Denver Nuggets (DEN),21,13,27,60
Steven Adams,2016,Denver Nuggets (DEN),74,60,94,20
Steven Adams,2015,Denver Nuggets (DEN),78,38,51,46
Steven Adams,2014,Denver Nuggets (DEN),25,18,26,13
Steven Adams,2019,San Antonio Spurs (SAS),3,0,0,1
Steven Adams,2019,Houston Rockets (HOU),53,269,346,201
Steven Adams,2018,Houston Rockets (HOU),73,296,451,411
Steven Adams,2017,Houston Rockets (HOU),80,417,566,326
Steven Adams,2016,Houston Rockets (HOU),81,710,840,583
Steven Adams,2015,Houston Rockets (HOU),80,465,573,341
Steven Adams,2014,Houston Rockets (HOU),67,546,654,288
Steven Adams,2013,Houston Rockets (HOU),46,242,293,214
Steven Adams,2012,Houston Rockets (HOU),82,460,575,300
Steven Adams,2011,Houston Rockets (HOU),66,340,413,196
Steven Adams,2010,Houston Rockets (HOU),82,531,631,103
Steven Adams,2009,Houston Rockets (HOU),82,329,422,104
Steven Adams,2008,Houston Rockets (HOU),82,349,428,129
Steven Adams,2019,Chicago Bulls (CHI),65,102,129,376
Steven Adams,2019,Memphis Grizzlies (MEM),16,3,8,8
Steven Adams,2018,Memphis Grizzlies (MEM),15,7,10,16
Steven Adams,2019,San Antonio Spurs (SAS),61,150,175,160
Steven Adams,2018,San Antonio Spurs (SAS),67,95,123,142
Steven Adams,2017,San Antonio Spurs (SAS),17,14,20,13
Steven Adams,2019,Toronto Raptors (TOR),3,1,2,1
Steven Adams,2019,Golden State Warriors (GSW),12,41,61,59
Steven Adams,2018,Golden State Warriors (GSW),73,207,296,348
Steven Adams,2017,Golden State Warriors (GSW),82,202,314,338
Steven Adams,2016,Golden State Warriors (GSW),82,412,542,289
Steven Adams,2015,Golden State Warriors (GSW),81,430,565,190
Steven Adams,2014,Golden State Warriors (GSW),82,354,466,126
Steven Adams,2019,Boston Celtics (BOS),62,37,51,85
Steven Adams,2019,Washington Wizards (WAS),11,3,5,2
Steven Adams,2018,Washington Wizards (WAS),24,27,48,2
Steven Adams,2019,Boston Celtics (BOS),10,6,6,17
Steven Adams,2019,Milwaukee Bucks (MIL),11,4,4,27
Steven Adams,2018,Milwaukee Bucks (MIL),75,66,86,382
Steven Adams,2017,Milwaukee Bucks (MIL),78,102,123,305
Steven Adams,2016,Milwaukee Bucks (MIL),76,131,150,354
Steven Adams,2015,Milwaukee Bucks (MIL),81,120,144,378
Steven Adams,2014,Milwaukee Bucks (MIL),78,62,87,265
Steven Adams,2013,Milwaukee Bucks (MIL),66,57,73,234
Steven Adams,2012,Milwaukee Bucks (MIL),73,77,99,166
Steven Adams,2011,Milwaukee Bucks (MIL),57,115,146,149
Steven Adams,2010,Milwaukee Bucks (MIL),65,147,174,110
Steven Adams,2009,Milwaukee Bucks (MIL),81,176,215,132
Steven Adams,2008,Milwaukee Bucks (MIL),61,220,273,155
Steven Adams,2007,Milwaukee Bucks (MIL),80,336,409,10
Steven Adams,2006,Milwaukee Bucks (MIL),64,216,265,45
Steven Adams,2005,Milwaukee Bucks (MIL),79,189,253,53
Steven Adams,2019,Boston Celtics (BOS),23,14,25,0
Steven Adams,2018,Boston Celtics (BOS),32,9,15,0
Steven Adams,2019,Utah Jazz (UTA),9,2,2,2
Steven Adams,2019,New Orleans Pelicans (NOP),35,9,24,96
Steven Adams,2018,New Orleans Pelicans (NOP),46,13,19,156
Steven Adams,2019,Portland Trail Blazers (POR),61,153,225,7
Steven Adams,2018,Portland Trail Blazers (POR),72,109,243,16
Steven Adams,2017,Portland Trail Blazers (POR),54,128,182,2
Steven Adams,2016,Portland Trail Blazers (POR),77,225,358,0
Steven Adams,2015,Portland Trail Blazers (POR),73,214,329,0
Steven Adams,2014,Portland Trail Blazers (POR),48,78,156,0
Steven Adams,2011,Portland Trail Blazers (POR),18,5,12,0
Steven Adams,2010,Portland Trail Blazers (POR),1,0,0,0
Steven Adams,2019,New Orleans Pelicans (NOP),19,98,152,13
Steven Adams,2019,Milwaukee Bucks (MIL),31,6,9,55
Steven Adams,2018,Milwaukee Bucks (MIL),48,26,47,127
Steven Adams,2017,Milwaukee Bucks (MIL),22,1,2,5
Steven Adams,2019,Memphis Grizzlies (MEM),11,18,27,27
Steven Adams,2018,Memphis Grizzlies (MEM),66,86,137,256
Steven Adams,2017,Memphis Grizzlies (MEM),68,66,104,129
Steven Adams,2016,Memphis Grizzlies (MEM),18,29,47,35
Steven Adams,2015,Memphis Grizzlies (MEM),78,80,117,116
Steven Adams,2019,Utah Jazz (UTA),1,0,0,0
Steven Adams,2019,Charlotte Hornets (CHA),58,122,179,75
Steven Adams,2018,Charlotte Hornets (CHA),49,111,141,22
Steven Adams,2017,Charlotte Hornets (CHA),33,61,85,3
Steven Adams,2016,Charlotte Hornets (CHA),62,133,196,1
Steven Adams,2015,Charlotte Hornets (CHA),73,175,232,10
Steven Adams,2014,Charlotte Hornets (CHA),62,127,164,1
Steven Adams,2013,Charlotte Hornets (CHA),82,146,200,1
Steven Adams,2019,Detroit Pistons (DET),62,180,242,140
Steven Adams,2018,Detroit Pistons (DET),8,31,41,21
Steven Adams,2016,Detroit Pistons (DET),13,11,15,5
Steven Adams,2015,Detroit Pistons (DET),17,13,21,11
Steven Adams,2019,Cleveland Cavaliers (CLE),22,14,19,0
Steven Adams,2018,Cleveland Cavaliers (CLE),59,93,132,0
Steven Adams,2017,Cleveland Cavaliers (CLE),32,21,29,0
Steven Adams,2019,Los Angeles Clippers (LAC),64,107,141,2
Steven Adams,2018,Los Angeles Clippers (LAC),26,44,60,0
Steven Adams,2017,Los Angeles Clippers (LAC),43,39,51,1
Steven Adams,2016,Los Angeles Clippers (LAC),38,32,49,3
Steven Adams,2019,Chicago Bulls (CHI),64,42,72,222
Steven Adams,2018,Chicago Bulls (CHI),81,87,135,146
Steven Adams,2017,Chicago Bulls (CHI),81,55,92,181
Steven Adams,2016,Chicago Bulls (CHI),74,45,86,118
Steven Adams,2015,Chicago Bulls (CHI),73,105,163,30
Steven Adams,2014,Chicago Bulls (CHI),28,43,71,50
Steven Adams,2013,Chicago Bulls (CHI),79,163,229,292
Steven Adams,2012,Chicago Bulls (CHI),76,108,188,8
Steven Adams,2011,Chicago Bulls (CHI),63,111,144,4
Steven Adams,2010,Chicago Bulls (CHI),82,123,174,22
Steven Adams,2009,Chicago Bulls (CHI),67,114,165,138
Steven Adams,2008,Chicago Bulls (CHI),75,139,189,164
Steven Adams,2007,Chicago Bulls (CHI),74,76,103,19
Steven Adams,2019,Los Angeles Clippers (LAC),60,278,322,295
Steven Adams,2018,Los Angeles Clippers (LAC),75,425,485,291
Steven Adams,2017,Los Angeles Clippers (LAC),79,432,491,518
Steven Adams,2016,Los Angeles Clippers (LAC),23,98,113,129
Steven Adams,2015,Los Angeles Clippers (LAC),67,352,424,320
Steven Adams,2014,Los Angeles Clippers (LAC),80,340,395,447
Steven Adams,2013,Los Angeles Clippers (LAC),60,152,179,231
Steven Adams,2012,Los Angeles Clippers (LAC),39,105,121,196
Steven Adams,2011,Los Angeles Clippers (LAC),64,237,292,229
Steven Adams,2010,Los Angeles Clippers (LAC),75,293,356,253
Steven Adams,2009,Los Angeles Clippers (LAC),64,192,233,206
Steven Adams,2008,Los Angeles Clippers (LAC),81,304,385,220
Steven Adams,2007,Los Angeles Clippers (LAC),80,227,290,153
Steven Adams,2006,Los Angeles Clippers (LAC),61,64,92,37
Steven Adams,2005,Los Angeles Clippers (LAC),30,8,13,9
Steven Adams,2018,Denver Nuggets (DEN),73,57,68,441
Steven Adams,2017,Denver Nuggets (DEN),41,51,60,298
Steven Adams,2016,Denver Nuggets (DEN),47,33,41,111
Steven Adams,2015,Denver Nuggets (DEN),69,72,92,260
Steven Adams,2014,Denver Nuggets (DEN),74,99,120,387
Steven Adams,2013,Denver Nuggets (DEN),82,195,230,510
Steven Adams,2012,Denver Nuggets (DEN),60,52,65,188
Steven Adams,2011,Denver Nuggets (DEN),31,49,65,110
Steven Adams,2008,Denver Nuggets (DEN),38,27,32,46
Steven Adams,2007,Denver Nuggets (DEN),1,0,0,0
Steven Adams,2006,Denver Nuggets (DEN),81,128,159,258
Steven Adams,2005,Denver Nuggets (DEN),32,29,37,20
