name,year,team,games_played,ftm,fta,tpa
Nickeil Alexander-Walker,2015,Atlanta Hawks (ATL),79,261,312,274
Nickeil Alexander-Walker,2015,Brooklyn Nets (BKN),80,91,125,258
Nickeil Alexander-Walker,2015,Cleveland Cavaliers (CLE),82,149,242,0
Nickeil Alexander-Walker,2014,Golden State Warriors (GSW),77,225,256,545
Nickeil Alexander-Walker,2015,Minnesota Timberwolves (MIN),82,223,275,88
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),82,106,142,206
Nickeil Alexander-Walker,2015,Minnesota Timberwolves (MIN),81,148,179,83
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),60,88,121,14
Nickeil Alexander-Walker,2015,Memphis Grizzlies (MEM),60,162,213,0
Nickeil Alexander-Walker,2015,Denver Nuggets (DEN),78,38,51,46
Nickeil Alexander-Walker,2015,Orlando Magic (ORL),65,113,150,9
Nickeil Alexander-Walker,2015,Boston Celtics (BOS),81,371,438,490
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),78,112,157,240
Nickeil Alexander-Walker,2014,Washington Wizards (WAS),79,284,362,217
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),80,465,573,341
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),47,45,64,70
Nickeil Alexander-Walker,2015,Portland Trail Blazers (POR),73,214,329,0
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),67,352,424,320
Nickeil Alexander-Walker,2015,Golden State Warriors (GSW),81,430,565,190
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),81,120,144,378
Nickeil Alexander-Walker,2015,Dallas Mavericks (DAL),27,26,35,13
Nickeil Alexander-Walker,2015,Chicago Bulls (CHI),73,105,163,30
Nickeil Alexander-Walker,2015,Memphis Grizzlies (MEM),78,80,117,116
Nickeil Alexander-Walker,2015,Charlotte Hornets (CHA),73,175,232,10
Nickeil Alexander-Walker,2015,Washington Wizards (WAS),64,93,124,387
Nickeil Alexander-Walker,2015,Brooklyn Nets (BKN),55,44,55,83
Nickeil Alexander-Walker,2014,Denver Nuggets (DEN),74,99,120,387
Nickeil Alexander-Walker,2015,Memphis Grizzlies (MEM),72,29,47,272
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),66,199,228,358
Nickeil Alexander-Walker,2014,Los Angeles Lakers (LAL),59,423,541,8
Nickeil Alexander-Walker,2013,San Antonio Spurs (SAS),62,58,96,84
Nickeil Alexander-Walker,2015,Brooklyn Nets (BKN),54,40,51,146
Nickeil Alexander-Walker,2012,Oklahoma City Thunder (OKC),80,52,80,98
Nickeil Alexander-Walker,2015,Atlanta Hawks (ATL),61,93,136,251
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),82,474,544,465
Nickeil Alexander-Walker,2014,Memphis Grizzlies (MEM),19,3,8,0
Nickeil Alexander-Walker,2015,Minnesota Timberwolves (MIN),81,98,113,285
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),64,67,82,256
Nickeil Alexander-Walker,2015,Detroit Pistons (DET),16,45,59,31
Nickeil Alexander-Walker,2014,Portland Trail Blazers (POR),78,294,366,26
Nickeil Alexander-Walker,2015,Phoenix Suns (PHX),36,51,64,71
Nickeil Alexander-Walker,2014,Atlanta Hawks (ATL),67,122,202,5
Nickeil Alexander-Walker,2012,Phoenix Suns (PHX),69,85,99,156
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),6,0,0,7
Nickeil Alexander-Walker,2012,Phoenix Suns (PHX),69,85,99,156
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),6,0,0,7
